Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2017 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 2.33% of 0.43 seconds

index % time    self  children    called     name
                0.00    0.08   26196/52392       RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double) <cycle 1> [8]
                0.01    0.08   26196/52392       std::_Function_handler<void (entityx::Entity, SpatialData&, Renderable&), RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_invoke(std::_Any_data const&, entityx::Entity&&, SpatialData&, Renderable&) [5]
[1]     39.5    0.01    0.16   52392         RenderSystem::renderEntity(entityx::Entity) [1]
                0.00    0.14   77880/77880       filledPolygonColor [2]
                0.00    0.01   77880/77880       polygonColor [24]
                0.01    0.00   78352/131177      vec2<float>::vec2(vec2<float> const&) [27]
                0.00    0.00   26196/26196       SpatialData::SpatialData(SpatialData const&) [28]
                0.00    0.00  155760/184788      SDL_ColortoUint32(SDL_Color) [3492]
                0.00    0.00   78352/78352       vec2<float> View::viewCoordFromGlobal<float>(vec2<float>) const [3528]
                0.00    0.00   52156/130730      vec2<float>::vec2(float, float) [3512]
                0.00    0.00   51920/51920       vec2<float>::operator=(vec2<float> const&) [3555]
                0.00    0.00   27612/30444       vec2<int>::vec2(int, int) [3556]
                0.00    0.00   26196/52392       entityx::ComponentHandle<Renderable, entityx::EntityManager> entityx::Entity::component<Renderable, void>() [3546]
                0.00    0.00   26196/26196       entityx::ComponentHandle<Renderable, entityx::EntityManager>::operator*() [3562]
                0.00    0.00   26196/78824       entityx::ComponentHandle<SpatialData, entityx::EntityManager> entityx::Entity::component<SpatialData, void>() [3524]
                0.00    0.00   26196/26196       entityx::ComponentHandle<SpatialData, entityx::EntityManager>::operator*() [3563]
                0.00    0.00    1416/2832        vec2<int>::vec2(vec2<int> const&) [3595]
                0.00    0.00    1416/1416        renderOvalOffset(SDL_Renderer*, View*, vec2<int>, vec2<int>, float, int, int, int, SDL_Color) [3599]
                0.00    0.00     236/236         vec2<float>::rotate(double) [3664]
-----------------------------------------------
                0.00    0.14   77880/77880       RenderSystem::renderEntity(entityx::Entity) [1]
[2]     32.6    0.00    0.14   77880         filledPolygonColor [2]
                0.14    0.00   77880/77880       filledPolygonRGBAMT(SDL_Renderer*, short const*, short const*, int, unsigned char, unsigned char, unsigned char, unsigned char, int**, int*) [3]
-----------------------------------------------
                0.14    0.00   77880/77880       filledPolygonColor [2]
[3]     32.6    0.14    0.00   77880         filledPolygonRGBAMT(SDL_Renderer*, short const*, short const*, int, unsigned char, unsigned char, unsigned char, unsigned char, int**, int*) [3]
                0.00    0.00 3320048/3320048     hline(SDL_Renderer*, short, short, short) [3470]
-----------------------------------------------
                                                 <spontaneous>
[4]     30.2    0.13    0.00                 _mcount_private [4]
-----------------------------------------------
                                                 <spontaneous>
[5]     22.9    0.00    0.10                 std::_Function_handler<void (entityx::Entity, SpatialData&, Renderable&), RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_invoke(std::_Any_data const&, entityx::Entity&&, SpatialData&, Renderable&) [5]
                0.01    0.08   26196/52392       RenderSystem::renderEntity(entityx::Entity) [1]
                0.00    0.01   26196/164498      RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double) <cycle 1> [8]
                0.00    0.00   26196/52392       Renderable& std::forward<Renderable&>(std::remove_reference<Renderable&>::type&) [3553]
                0.00    0.00   26196/104784      SpatialData& std::forward<SpatialData&>(std::remove_reference<SpatialData&>::type&) [3518]
                0.00    0.00   26196/105339      entityx::Entity&& std::forward<entityx::Entity>(std::remove_reference<entityx::Entity>::type&) [3514]
-----------------------------------------------
                                                 <spontaneous>
[6]     20.9    0.09    0.00                 __fentry__ [6]
-----------------------------------------------
[7]     19.8    0.00    0.08  164498+55224   <cycle 1 as a whole> [7]
                0.00    0.08  191396+236         RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double) <cycle 1> [8]
                0.00    0.00   26196             std::function<void (entityx::Entity, SpatialData&, Renderable&)>::operator()(entityx::Entity, SpatialData&, Renderable&) const <cycle 1> [3570]
                0.00    0.00     950             std::_Function_base::~_Function_base() <cycle 1> [3605]
                0.00    0.00     472             std::function<void (entityx::Entity, SpatialData&, Renderable&)>::~function() <cycle 1> [3647]
                0.00    0.00     236             void entityx::EntityManager::each<SpatialData, Renderable>(entityx::EntityManager::identity<std::function<void (entityx::Entity, SpatialData&, Renderable&)> >::type) <cycle 1> [3671]
                0.00    0.00     236             entityx::EntityManager::TypedView<false, SpatialData, Renderable>::each(std::function<void (entityx::Entity, SpatialData&, Renderable&)>) <cycle 1> [3672]
                0.00    0.00     236             std::function<void (entityx::Entity, SpatialData&, Renderable&)>::function(std::function<void (entityx::Entity, SpatialData&, Renderable&)> const&) <cycle 1> [3694]
-----------------------------------------------
                                 236             RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double) <cycle 1> [8]
                                 236             std::function<void (entityx::Entity, SpatialData&, Renderable&)>::function(std::function<void (entityx::Entity, SpatialData&, Renderable&)> const&) <cycle 1> [3694]
                                 944             std::_Function_base::~_Function_base() <cycle 1> [3605]
                               26196             std::function<void (entityx::Entity, SpatialData&, Renderable&)>::operator()(entityx::Entity, SpatialData&, Renderable&) const <cycle 1> [3570]
                0.00    0.00     236/164498      MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double) [16]
                0.00    0.00     236/164498      std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_init_functor(std::_Any_data&, {lambda(entityx::Entity, SpatialData&)#1}&&, std::integral_constant<bool, true>) [41]
                0.00    0.00     236/164498      std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}> const&, std::integral_constant<bool, true>) [42]
                0.00    0.00     236/164498      entityx::SystemManager::update_all(double) [14]
                0.00    0.00     236/164498      std::function<void (entityx::Entity, SpatialData&)>::function(std::function<void (entityx::Entity, SpatialData&)> const&) [40]
                0.00    0.00     472/164498      std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_init_functor(std::_Any_data&, {lambda(entityx::Entity, SpatialData&)#1}&&) [39]
                0.00    0.00     472/164498      std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_init_functor(std::_Any_data&, {lambda(entityx::Entity, SpatialData&, Renderable&)#1}&&) [35]
                0.00    0.00     472/164498      std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [38]
                0.00    0.00     472/164498      std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_init_functor(std::_Any_data&, {lambda(entityx::Entity, SpatialData&, Renderable&)#1}&&, std::integral_constant<bool, false>) [36]
                0.00    0.00     472/164498      std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}> const&, std::integral_constant<bool, false>) [37]
                0.00    0.00     472/164498      std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [34]
                0.00    0.00     708/164498      std::function<void (entityx::Entity, SpatialData&)>::function<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}, void, void>(MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}) [31]
                0.00    0.00     708/164498      std::function<void (entityx::Entity, SpatialData&, Renderable&)>::function<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}, void, void>(RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}) [32]
                0.00    0.00     708/164498      std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}> const&, std::_Manager_operation) [30]
                0.00    0.00     708/164498      std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}> const&, std::_Manager_operation) [29]
                0.00    0.01   26196/164498      std::_Function_handler<void (entityx::Entity, SpatialData&), MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_invoke(std::_Any_data const&, entityx::Entity&&, SpatialData&) [21]
                0.00    0.01   26196/164498      std::_Function_handler<void (entityx::Entity, SpatialData&, Renderable&), RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_invoke(std::_Any_data const&, entityx::Entity&&, SpatialData&, Renderable&) [5]
                0.00    0.01   26196/164498      std::_Function_base::_Base_manager<RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&, Renderable&)#1}>::_M_get_pointer(std::_Any_data const&) [20]
                0.00    0.01   26196/164498      std::function<void (entityx::Entity, SpatialData&)>::operator()(entityx::Entity, SpatialData&) const [18]
                0.00    0.03   52392/164498      std::_Function_base::_Base_manager<MovementSystem::update(entityx::EntityManager&, entityx::EventManager&, double)::{lambda(entityx::Entity, SpatialData&)#1}>::_M_get_pointer(std::_Any_data const&) [9]
[8]     19.8    0.00    0.08  191396+236     RenderSystem::update(entityx::EntityManager&, entityx::EventManager&, double) <cycle 1> [8]
                0.00    0.08   26196/52392       RenderSystem::renderEntity(entityx::Entity) [1]
                0.00    0.00   26432/26432       std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> >::operator!=(std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> > const&) const [3559]
                0.00    0.00   26196/26196       std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> >::operator*() const [3569]
                0.00    0.00   26196/26196       std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> >::operator++() [3575]
                0.00    0.00     236/236         std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::multimap() [3697]
                0.00    0.00     236/236         std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::begin() [3696]
                0.00    0.00     236/236         std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::end() [3695]
                0.00    0.00     236/236         std::multimap<float, entityx::Entity, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::~multimap() [3698]
